Visibility,DATE,Date hour,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyWindSpeed,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageWindSpeed,DailyPrecipitation,HourlyPresentWeatherType,Weather Forecast,HourlyVisibility
Fog,1/27/2015 3:51:00 AM,1/27/2015 3:00:00 AM,16,21,0.05,11,,,,,SN:03 |SN s |,Moderate Snow,0.5
Poor,1/27/2015 4:30:00 AM,1/27/2015 4:00:00 AM,15,21,0.02,6,,,,,-SN:03 |SN |,Light Snow,1
Fog,1/27/2015 4:47:00 AM,1/27/2015 4:00:00 AM,16,21,0.03,6,,,,,-SN:03 |SN |,Light Snow,0.75
Fog,1/27/2015 4:51:00 AM,1/27/2015 4:00:00 AM,15,21,0.04,10,,,,,-SN:03 |SN |,Light Snow,0.75
Poor,1/27/2015 5:00:00 AM,1/27/2015 5:00:00 AM,15,21,T,7,,,,,-SN:03 |SN |,Light Snow,1
Poor,1/27/2015 5:32:00 AM,1/27/2015 5:00:00 AM,14,21,0.01,10,,,,,-SN:03 |SN |,Light Snow,2
Moderate,1/27/2015 5:44:00 AM,1/27/2015 5:00:00 AM,14,21,0.01,9,,,,,HZ:7 |FU |HZ,Fog,4
Moderate,1/27/2015 5:51:00 AM,1/27/2015 5:00:00 AM,13,21,0.01,8,,,,,HZ:7 |FU |HZ,Fog,5
Good,1/27/2015 6:51:00 AM,1/27/2015 6:00:00 AM,12,22,0.00,,,,,,,Clear,9
Good,1/27/2015 7:51:00 AM,1/27/2015 7:00:00 AM,13,23,0.00,7,,,,,,Clear,8
Poor,1/27/2015 8:21:00 AM,1/27/2015 8:00:00 AM,14,23,T,8,,,,,-SN:03 |SN |,Light Snow,2
Moderate,1/27/2015 8:35:00 AM,1/27/2015 8:00:00 AM,14,23,T,8,,,,,-SN:03 |SN |,Light Snow,3
Moderate,1/27/2015 8:51:00 AM,1/27/2015 8:00:00 AM,15,23,T,,,,,,HZ:7 ||HZ,Clear,3
Moderate,1/27/2015 9:28:00 AM,1/27/2015 9:00:00 AM,15,23,,6,,,,,HZ:7 |FU |HZ,Fog,2.5
Moderate,1/27/2015 9:35:00 AM,1/27/2015 9:00:00 AM,16,23,,8,,,,,HZ:7 |FU |HZ,Fog,3
Moderate,1/27/2015 9:51:00 AM,1/27/2015 9:00:00 AM,16,23,0.00,6,,,,,HZ:7 |FU |HZ,Fog,4
Poor,1/27/2015 10:46:00 AM,1/27/2015 10:00:00 AM,16,25,T,9,,,,,-SN:03 |SN |,Light Snow,2
Poor,1/27/2015 10:51:00 AM,1/27/2015 10:00:00 AM,17,25,T,8,,,,,-SN:03 |SN |,Light Snow,1.75
Poor,1/27/2015 11:34:00 AM,1/27/2015 11:00:00 AM,18,26,T,11,,,,,-SN:03 |SN |,Light Snow,2
Moderate,1/27/2015 11:48:00 AM,1/27/2015 11:00:00 AM,18,27,T,13,,,,,HZ:7 |FU |HZ,Fog,3
Moderate,1/27/2015 11:51:00 AM,1/27/2015 11:00:00 AM,18,27,T,10,,,,,HZ:7 |FU |HZ,Fog,4
Good,1/27/2015 12:51:00 PM,1/27/2015 12:00:00 PM,16,26,0.00,6,,,,,,Clear,10
Good,1/27/2015 1:51:00 PM,1/27/2015 1:00:00 PM,15,28,0.00,7,,,,,,Clear,10
Good,1/27/2015 2:51:00 PM,1/27/2015 2:00:00 PM,16,29,0.00,8,,,,,,Clear,10
Good,1/27/2015 3:51:00 PM,1/27/2015 3:00:00 PM,17,30,0.00,7,,,,,,Clear,10
Good,1/27/2015 4:51:00 PM,1/27/2015 4:00:00 PM,15,26,0.00,9,,,,,,Clear,10
Good,1/27/2015 5:51:00 PM,1/27/2015 5:00:00 PM,15,26,0.00,5,,,,,,Clear,10
Good,1/27/2015 6:51:00 PM,1/27/2015 6:00:00 PM,14,26,0.00,5,,,,,,Clear,10
Good,1/27/2015 7:51:00 PM,1/27/2015 7:00:00 PM,14,26,0.00,7,,,,,,Clear,10
Good,1/27/2015 8:51:00 PM,1/27/2015 8:00:00 PM,9,24,0.00,11,,,,,,Clear,10
Good,1/27/2015 9:51:00 PM,1/27/2015 9:00:00 PM,7,22,0.00,8,,,,,,Clear,10
Good,1/27/2015 10:51:00 PM,1/27/2015 10:00:00 PM,5,21,0.00,10,,,,,,Clear,10
Good,1/27/2015 11:51:00 PM,1/27/2015 11:00:00 PM,6,20,0.00,8,,,,,,Clear,10
Good,1/27/2015 11:59:00 PM,1/27/2015 11:00:00 PM,,,,,14,25,8.3,0.36,,Clear,
Good,1/28/2015 12:51:00 AM,1/28/2015 12:00:00 AM,6,18,0.00,5,,,,,,Clear,10
Good,1/28/2015 1:51:00 AM,1/28/2015 1:00:00 AM,3,18,0.00,10,,,,,,Clear,10
Good,1/28/2015 2:51:00 AM,1/28/2015 2:00:00 AM,0,17,0.00,7,,,,,,Clear,10
Good,1/28/2015 3:51:00 AM,1/28/2015 3:00:00 AM,-1,17,0.00,8,,,,,,Clear,10
Good,1/28/2015 4:51:00 AM,1/28/2015 4:00:00 AM,-2,17,0.00,11,,,,,,Clear,10
Good,1/28/2015 5:51:00 AM,1/28/2015 5:00:00 AM,-2,17,0.00,8,,,,,,Clear,10
Good,1/28/2015 6:51:00 AM,1/28/2015 6:00:00 AM,-2,17,0.00,9,,,,,,Clear,10
Good,1/28/2015 7:51:00 AM,1/28/2015 7:00:00 AM,-2,18,0.00,7,,,,,,Clear,10
Good,1/28/2015 8:51:00 AM,1/28/2015 8:00:00 AM,-1,19,0.00,13,,,,,,Clear,10
Good,1/28/2015 9:51:00 AM,1/28/2015 9:00:00 AM,1,21,0.00,10,,,,,,Clear,10
Good,1/28/2015 10:51:00 AM,1/28/2015 10:00:00 AM,4,24,0.00,9,,,,,,Clear,10
Good,1/28/2015 11:51:00 AM,1/28/2015 11:00:00 AM,6,27,0.00,13,,,,,,Clear,10
Good,1/28/2015 12:51:00 PM,1/28/2015 12:00:00 PM,7,30,0.00,14,,,,,,Clear,10
Good,1/28/2015 1:51:00 PM,1/28/2015 1:00:00 PM,8,31,0.00,7,,,,,,Clear,10
Good,1/28/2015 2:51:00 PM,1/28/2015 2:00:00 PM,8,33,0.00,8,,,,,,Clear,10
Good,1/28/2015 3:51:00 PM,1/28/2015 3:00:00 PM,7,33,0.00,10,,,,,,Clear,10
Good,1/28/2015 4:51:00 PM,1/28/2015 4:00:00 PM,6,33,0.00,6,,,,,,Clear,10
Good,1/28/2015 5:51:00 PM,1/28/2015 5:00:00 PM,3,32,0.00,3,,,,,,Clear,10
Good,1/28/2015 6:51:00 PM,1/28/2015 6:00:00 PM,2,31,0.00,8,,,,,,Clear,10
Good,1/28/2015 7:51:00 PM,1/28/2015 7:00:00 PM,1,30,0.00,5,,,,,,Clear,10
Good,1/28/2015 8:51:00 PM,1/28/2015 8:00:00 PM,1,28,0.00,7,,,,,,Clear,10
Good,1/28/2015 9:51:00 PM,1/28/2015 9:00:00 PM,0,28,0.00,3,,,,,,Clear,10
Good,1/28/2015 10:51:00 PM,1/28/2015 10:00:00 PM,0,26,0.00,3,,,,,,Clear,10
Good,1/28/2015 11:51:00 PM,1/28/2015 11:00:00 PM,1,25,0.00,0,,,,,,Clear,10
Good,1/28/2015 11:59:00 PM,1/28/2015 11:00:00 PM,,,,,2,25,7.7,0,,Clear,
Good,1/29/2015 12:51:00 AM,1/29/2015 12:00:00 AM,1,24,0.00,,,,,,,Clear,10
Good,1/29/2015 1:51:00 AM,1/29/2015 1:00:00 AM,1,23,0.00,3,,,,,,Clear,10
Good,1/29/2015 2:51:00 AM,1/29/2015 2:00:00 AM,2,21,0.00,5,,,,,,Clear,10
Good,1/29/2015 3:51:00 AM,1/29/2015 3:00:00 AM,1,21,0.00,5,,,,,,Clear,10
Good,1/29/2015 4:51:00 AM,1/29/2015 4:00:00 AM,2,21,0.00,5,,,,,,Clear,10
Good,1/29/2015 5:51:00 AM,1/29/2015 5:00:00 AM,2,20,0.00,0,,,,,,Clear,10
Good,1/29/2015 6:51:00 AM,1/29/2015 6:00:00 AM,3,20,0.00,3,,,,,,Clear,10
Good,1/29/2015 7:51:00 AM,1/29/2015 7:00:00 AM,2,19,0.00,5,,,,,,Clear,10
Good,1/29/2015 8:51:00 AM,1/29/2015 8:00:00 AM,4,22,0.00,0,,,,,,Clear,10
Good,1/29/2015 9:51:00 AM,1/29/2015 9:00:00 AM,5,27,0.00,5,,,,,,Clear,10
Good,1/29/2015 10:51:00 AM,1/29/2015 10:00:00 AM,5,29,0.00,3,,,,,,Clear,10
Good,1/29/2015 11:51:00 AM,1/29/2015 11:00:00 AM,6,31,0.00,3,,,,,,Clear,10
Good,1/29/2015 12:08:00 PM,1/29/2015 12:00:00 PM,6,32,,0,,,,,,Clear,10
Good,1/29/2015 12:51:00 PM,1/29/2015 12:00:00 PM,9,32,0.00,0,,,,,,Clear,10
Good,1/29/2015 1:51:00 PM,1/29/2015 1:00:00 PM,12,33,0.00,5,,,,,,Clear,10
Good,1/29/2015 2:51:00 PM,1/29/2015 2:00:00 PM,15,31,0.00,5,,,,,,Clear,10
Good,1/29/2015 3:51:00 PM,1/29/2015 3:00:00 PM,17,30,0.00,,,,,,,Clear,10
Good,1/29/2015 4:51:00 PM,1/29/2015 4:00:00 PM,20,31,0.00,6,,,,,,Clear,10
Good,1/29/2015 5:51:00 PM,1/29/2015 5:00:00 PM,23,32,0.00,3,,,,,,Clear,10
Good,1/29/2015 6:51:00 PM,1/29/2015 6:00:00 PM,24,34,0.00,,,,,,,Clear,10
Good,1/29/2015 7:51:00 PM,1/29/2015 7:00:00 PM,25,35,0.00,11,,,,,,Clear,10
Good,1/29/2015 8:51:00 PM,1/29/2015 8:00:00 PM,24,35,0.00,3,,,,,,Clear,10
Good,1/29/2015 9:51:00 PM,1/29/2015 9:00:00 PM,24,35,0.00,8,,,,,,Clear,10
Good,1/29/2015 10:51:00 PM,1/29/2015 10:00:00 PM,23,35,0.00,3,,,,,,Clear,10
Moderate,1/29/2015 11:15:00 PM,1/29/2015 11:00:00 PM,22,35,,,,,,,-SN:03 |SN |,Light Snow,4
Poor,1/29/2015 11:25:00 PM,1/29/2015 11:00:00 PM,23,33,,,,,,,-SN:03 |SN |,Light Snow,1.75
Poor,1/29/2015 11:51:00 PM,1/29/2015 11:00:00 PM,27,32,0.02,0,,,,,-SN:03 |SN |,Light Snow,1.75
Poor,1/29/2015 11:56:00 PM,1/29/2015 11:00:00 PM,27,32,0.01,5,,,,,-SN:03 |SN |,Light Snow,2
Good,1/29/2015 11:59:00 PM,1/29/2015 11:00:00 PM,,,,,12,28,3.9,0.02,,Clear,
Poor,1/30/2015 12:01:00 AM,1/30/2015 12:00:00 AM,27,32,0.01,3,,,,,-SN:03 |SN |,Light Snow,1.25
Fog,1/30/2015 12:17:00 AM,1/30/2015 12:00:00 AM,27,32,0.02,6,,,,,-SN:03 |SN |,Light Snow,0.75
Poor,1/30/2015 12:46:00 AM,1/30/2015 12:00:00 AM,28,32,0.03,0,,,,,-SN:03 BR:1 |SN |,Light Snow,1.25
Poor,1/30/2015 12:51:00 AM,1/30/2015 12:00:00 AM,28,32,0.03,8,,,,,-SN:03 BR:1 |SN |,Light Snow,1
Poor,1/30/2015 1:17:00 AM,1/30/2015 1:00:00 AM,29,33,,,,,,,-SN:03 BR:1 |SN |,Light Snow,2
Moderate,1/30/2015 1:24:00 AM,1/30/2015 1:00:00 AM,29,33,0.01,6,,,,,-SN:03 BR:1 |SN |,Light Snow,3
Moderate,1/30/2015 1:36:00 AM,1/30/2015 1:00:00 AM,28,33,0.01,5,,,,,-SN:03 |SN |,Light Snow,2.5
Poor,1/30/2015 1:46:00 AM,1/30/2015 1:00:00 AM,28,34,,,,,,,-SN:03 |SN |,Light Snow,2
Poor,1/30/2015 1:49:00 AM,1/30/2015 1:00:00 AM,27,34,,,,,,,-SN:03 |SN |,Light Snow,1.75
Poor,1/30/2015 1:51:00 AM,1/30/2015 1:00:00 AM,27,33,0.01,7,,,,,-SN:03 |SN |,Light Snow,1.75
Poor,1/30/2015 1:58:00 AM,1/30/2015 1:00:00 AM,28,33,T,8,,,,,-SN:03 |SN |,Light Snow,1.25
Moderate,1/30/2015 2:46:00 AM,1/30/2015 2:00:00 AM,28,34,0.01,3,,,,,-SN:03 |SN |,Light Snow,3
Moderate,1/30/2015 2:49:00 AM,1/30/2015 2:00:00 AM,28,34,,5,,,,,-SN:03 |SN |,Light Snow,4
Moderate,1/30/2015 2:51:00 AM,1/30/2015 2:00:00 AM,29,34,0.01,5,,,,,HZ:7 |FU |HZ,Fog,5
Good,1/30/2015 3:51:00 AM,1/30/2015 3:00:00 AM,27,37,0.00,0,,,,,,Clear,10
Good,1/30/2015 4:51:00 AM,1/30/2015 4:00:00 AM,27,35,0.00,3,,,,,,Clear,10
Good,1/30/2015 5:51:00 AM,1/30/2015 5:00:00 AM,27,35,T,3,,,,,,Clear,9
Good,1/30/2015 6:51:00 AM,1/30/2015 6:00:00 AM,26,33,0.00,7,,,,,,Clear,8
Good,1/30/2015 7:51:00 AM,1/30/2015 7:00:00 AM,25,32,T,7,,,,,,Clear,7
Moderate,1/30/2015 8:12:00 AM,1/30/2015 8:00:00 AM,25,32,T,9,,,,,-SN:03 |SN |,Light Snow,2.5
Poor,1/30/2015 8:31:00 AM,1/30/2015 8:00:00 AM,26,32,0.01,6,,,,,-SN:03 |SN |,Light Snow,1.5
Poor,1/30/2015 8:49:00 AM,1/30/2015 8:00:00 AM,25,32,,9,,,,,-SN:03 |SN |,Light Snow,2
Poor,1/30/2015 8:51:00 AM,1/30/2015 8:00:00 AM,25,32,0.01,8,,,,,-SN:03 |SN |,Light Snow,2
Poor,1/30/2015 9:02:00 AM,1/30/2015 9:00:00 AM,26,32,T,7,,,,,-SN:03 |SN |,Light Snow,1.5
Moderate,1/30/2015 9:12:00 AM,1/30/2015 9:00:00 AM,26,32,T,6,,,,,HZ:7 |FU |HZ,Fog,3
Moderate,1/30/2015 9:51:00 AM,1/30/2015 9:00:00 AM,26,32,T,5,,,,,HZ:7 |FU |HZ,Fog,5
Good,1/30/2015 10:51:00 AM,1/30/2015 10:00:00 AM,25,34,0.00,8,,,,,,Clear,7
Good,1/30/2015 11:39:00 AM,1/30/2015 11:00:00 AM,25,36,,13,,,,,,Clear,10
Good,1/30/2015 11:51:00 AM,1/30/2015 11:00:00 AM,24,37,0.00,13,,,,,,Clear,10
Good,1/30/2015 12:01:00 PM,1/30/2015 12:00:00 PM,23,36,,16,,,,,,Clear,10
Good,1/30/2015 12:51:00 PM,1/30/2015 12:00:00 PM,21,38,0.00,11,,,,,,Clear,10
Good,1/30/2015 1:51:00 PM,1/30/2015 1:00:00 PM,20,37,0.00,13,,,,,,Clear,10
Good,1/30/2015 2:51:00 PM,1/30/2015 2:00:00 PM,17,37,0.00,15,,,,,,Clear,10
Good,1/30/2015 3:51:00 PM,1/30/2015 3:00:00 PM,15,36,0.00,16,,,,,,Clear,10
Good,1/30/2015 4:51:00 PM,1/30/2015 4:00:00 PM,14,35,0.00,13,,,,,,Clear,10
Good,1/30/2015 5:51:00 PM,1/30/2015 5:00:00 PM,13,32,0.00,17,,,,,,Clear,10
Good,1/30/2015 6:51:00 PM,1/30/2015 6:00:00 PM,9,28,0.00,15,,,,,,Clear,10
Good,1/30/2015 7:51:00 PM,1/30/2015 7:00:00 PM,8,25,0.00,14,,,,,,Clear,10
Good,1/30/2015 8:51:00 PM,1/30/2015 8:00:00 PM,6,22,0.00,18,,,,,,Clear,10
Good,1/30/2015 9:51:00 PM,1/30/2015 9:00:00 PM,5,21,0.00,16,,,,,,Clear,10
Good,1/30/2015 10:51:00 PM,1/30/2015 10:00:00 PM,4,20,0.00,15,,,,,,Clear,10
Good,1/30/2015 11:51:00 PM,1/30/2015 11:00:00 PM,3,19,0.00,17,,,,,,Clear,10
Good,1/30/2015 11:59:00 PM,1/30/2015 11:00:00 PM,,,,,19,29,10.6,0.06,,Clear,
Good,1/31/2015 12:51:00 AM,1/31/2015 12:00:00 AM,1,18,0.00,20,,,,,,Clear,10
Good,1/31/2015 1:51:00 AM,1/31/2015 1:00:00 AM,1,18,0.00,18,,,,,,Clear,10
Good,1/31/2015 2:51:00 AM,1/31/2015 2:00:00 AM,1,17,0.00,18,,,,,,Clear,10
Good,1/31/2015 3:51:00 AM,1/31/2015 3:00:00 AM,1,16,0.00,14,,,,,,Clear,10
Good,1/31/2015 4:51:00 AM,1/31/2015 4:00:00 AM,-3,15,0.00,18,,,,,,Clear,10
Good,1/31/2015 5:51:00 AM,1/31/2015 5:00:00 AM,-4,14,0.00,15,,,,,,Clear,10
Good,1/31/2015 6:51:00 AM,1/31/2015 6:00:00 AM,-4,13,0.00,10,,,,,,Clear,10
Good,1/31/2015 7:51:00 AM,1/31/2015 7:00:00 AM,-5,13,0.00,15,,,,,,Clear,10
Good,1/31/2015 8:51:00 AM,1/31/2015 8:00:00 AM,-5,13,0.00,17,,,,,,Clear,10
Good,1/31/2015 9:51:00 AM,1/31/2015 9:00:00 AM,-4,15,0.00,13,,,,,,Clear,10
Good,1/31/2015 10:51:00 AM,1/31/2015 10:00:00 AM,-5,18,0.00,14,,,,,,Clear,10
Good,1/31/2015 11:51:00 AM,1/31/2015 11:00:00 AM,-2,21,0.00,10,,,,,,Clear,10
Good,1/31/2015 12:51:00 PM,1/31/2015 12:00:00 PM,-3,23,0.00,6,,,,,,Clear,10
Good,1/31/2015 1:51:00 PM,1/31/2015 1:00:00 PM,-2,25,0.00,6,,,,,,Clear,10
Good,1/31/2015 2:51:00 PM,1/31/2015 2:00:00 PM,-3,26,0.00,11,,,,,,Clear,10
Good,1/31/2015 3:51:00 PM,1/31/2015 3:00:00 PM,0,26,0.00,9,,,,,,Clear,10
Good,1/31/2015 4:51:00 PM,1/31/2015 4:00:00 PM,0,25,0.00,17,,,,,,Clear,10
Good,1/31/2015 5:51:00 PM,1/31/2015 5:00:00 PM,1,24,0.00,7,,,,,,Clear,10
Good,1/31/2015 6:51:00 PM,1/31/2015 6:00:00 PM,3,23,0.00,7,,,,,,Clear,10
Good,1/31/2015 7:51:00 PM,1/31/2015 7:00:00 PM,3,22,0.00,10,,,,,,Clear,10
Good,1/31/2015 8:51:00 PM,1/31/2015 8:00:00 PM,4,22,0.00,7,,,,,,Clear,10
Good,1/31/2015 9:51:00 PM,1/31/2015 9:00:00 PM,4,21,0.00,6,,,,,,Clear,10
Good,1/31/2015 10:51:00 PM,1/31/2015 10:00:00 PM,4,20,0.00,,,,,,,Clear,10
Good,1/31/2015 11:51:00 PM,1/31/2015 11:00:00 PM,5,20,0.00,,,,,,,Clear,10
Good,1/31/2015 11:59:00 PM,1/31/2015 11:00:00 PM,,,,,0,20,12.2,0,,Clear,
Good,1/31/2015 11:59:00 PM,1/31/2015 11:00:00 PM,,,,,,,,,,Clear,
Good,2/1/2015 12:51:00 AM,2/1/2015 12:00:00 AM,6,20,0.00,0,,,,,,Clear,10
Good,2/1/2015 1:51:00 AM,2/1/2015 1:00:00 AM,6,21,0.00,3,,,,,,Clear,10
Good,2/1/2015 2:51:00 AM,2/1/2015 2:00:00 AM,6,22,0.00,3,,,,,,Clear,10
Good,2/1/2015 3:51:00 AM,2/1/2015 3:00:00 AM,7,23,0.00,3,,,,,,Clear,10
Good,2/1/2015 4:51:00 AM,2/1/2015 4:00:00 AM,8,24,0.00,,,,,,,Clear,10
Good,2/1/2015 5:51:00 AM,2/1/2015 5:00:00 AM,8,24,0.00,8,,,,,,Clear,10
Good,2/1/2015 6:51:00 AM,2/1/2015 6:00:00 AM,10,24,0.00,0,,,,,,Clear,10
Good,2/1/2015 7:51:00 AM,2/1/2015 7:00:00 AM,12,26,0.00,3,,,,,,Clear,10
Good,2/1/2015 8:51:00 AM,2/1/2015 8:00:00 AM,14,28,0.00,0,,,,,,Clear,10
Good,2/1/2015 9:51:00 AM,2/1/2015 9:00:00 AM,15,31,0.00,5,,,,,,Clear,9
Good,2/1/2015 10:51:00 AM,2/1/2015 10:00:00 AM,17,34,0.00,5,,,,,,Clear,9
Good,2/1/2015 11:51:00 AM,2/1/2015 11:00:00 AM,17,34,0.00,3,,,,,,Clear,10
Good,2/1/2015 12:51:00 PM,2/1/2015 12:00:00 PM,17,36,0.00,5,,,,,,Clear,10
Good,2/1/2015 1:51:00 PM,2/1/2015 1:00:00 PM,17,35,0.00,5,,,,,,Clear,10
Good,2/1/2015 2:51:00 PM,2/1/2015 2:00:00 PM,18,35,0.00,7,,,,,,Clear,10
Good,2/1/2015 3:51:00 PM,2/1/2015 3:00:00 PM,19,35,0.00,3,,,,,,Clear,10
Good,2/1/2015 4:51:00 PM,2/1/2015 4:00:00 PM,19,35,0.00,3,,,,,,Clear,10
Good,2/1/2015 5:51:00 PM,2/1/2015 5:00:00 PM,19,35,0.00,0,,,,,,Clear,10
Good,2/1/2015 6:51:00 PM,2/1/2015 6:00:00 PM,19,36,0.00,3,,,,,,Clear,10
Good,2/1/2015 7:51:00 PM,2/1/2015 7:00:00 PM,20,35,0.00,5,,,,,,Clear,10
Moderate,2/1/2015 8:51:00 PM,2/1/2015 8:00:00 PM,23,35,T,5,,,,,-SN:03 |SN |,Light Snow,5
Moderate,2/1/2015 9:06:00 PM,2/1/2015 9:00:00 PM,24,34,T,5,,,,,HZ:7 |FU |HZ,Fog,3
Moderate,2/1/2015 9:20:00 PM,2/1/2015 9:00:00 PM,24,34,T,7,,,,,-SN:03 |SN |,Light Snow,2.5
Moderate,2/1/2015 9:31:00 PM,2/1/2015 9:00:00 PM,25,34,T,3,,,,,-SN:03 |SN |,Light Snow,2.5
Poor,2/1/2015 9:51:00 PM,2/1/2015 9:00:00 PM,26,33,0.01s,5,,,,,-SN:03 |SN |,Light Snow,2
Poor,2/1/2015 10:10:00 PM,2/1/2015 10:00:00 PM,26,33,0.01,0,,,,,-SN:03 |SN |,Light Snow,1.75
Poor,2/1/2015 10:24:00 PM,2/1/2015 10:00:00 PM,27,33,0.01,5,,,,,-SN:03 |SN |,Light Snow,1
Fog,2/1/2015 10:27:00 PM,2/1/2015 10:00:00 PM,28,33,0.01,5,,,,,-SN:03 |SN |,Light Snow,0.75
Poor,2/1/2015 10:36:00 PM,2/1/2015 10:00:00 PM,28,33,0.02,5,,,,,-SN:03 |SN |,Light Snow,1
Poor,2/1/2015 10:51:00 PM,2/1/2015 10:00:00 PM,28,32,0.01,,,,,,-SN:03 BR:1 |SN |,Light Snow,1
Moderate,2/1/2015 11:27:00 PM,2/1/2015 11:00:00 PM,29,33,0.01,8,,,,,-SN:03 BR:1 |SN |,Light Snow,3
Moderate,2/1/2015 11:51:00 PM,2/1/2015 11:00:00 PM,29,33,0.01,6,,,,,-SN:03 BR:1 |SN |,Light Snow,2.5
Good,2/1/2015 11:59:00 PM,2/1/2015 11:00:00 PM,,,,,,28,3.7,0.03,,Clear,
Poor,2/2/2015 12:00:00 AM,2/2/2015 12:00:00 AM,29,33,T,6,,,,,-SN:03 BR:1 |SN |,Light Snow,1.5
Poor,2/2/2015 12:51:00 AM,2/2/2015 12:00:00 AM,30,33,0.02,5,,,,,-SN:03 BR:1 |SN |,Light Snow,1
Fog,2/2/2015 1:03:00 AM,2/2/2015 1:00:00 AM,30,33,T,6,,,,,-SN:03 BR:1 |SN |,Light Snow,0.75
Fog,2/2/2015 1:22:00 AM,2/2/2015 1:00:00 AM,30,33,0.02,5,,,,,SN:03 FG:2 |FG SN |,Moderate Snow,0.5
Fog,2/2/2015 1:51:00 AM,2/2/2015 1:00:00 AM,30,33,0.08,7,,,,,SN:03 FG:2 |FG SN |,Moderate Snow,0.25
Fog,2/2/2015 2:51:00 AM,2/2/2015 2:00:00 AM,30,33,0.09,11,,,,,SN:03 FG:2 |FG SN |,Moderate Snow,0.25
Fog,2/2/2015 3:51:00 AM,2/2/2015 3:00:00 AM,30,33,0.12,8,,,,,SN:03 FG:2 |FG SN |,Moderate Snow,0.5
Poor,2/2/2015 4:16:00 AM,2/2/2015 4:00:00 AM,30,33,0.05,7,,,,,-SN:03 BR:1 |SN |,Light Snow,1
Fog,2/2/2015 4:26:00 AM,2/2/2015 4:00:00 AM,30,33,0.08,13,,,,,SN:03 FG:2 |FG SN |,Moderate Snow,0.5
Poor,2/2/2015 4:43:00 AM,2/2/2015 4:00:00 AM,30,33,0.13,9,,,,,-SN:03 BR:1 |SN |,Light Snow,2
Moderate,2/2/2015 4:51:00 AM,2/2/2015 4:00:00 AM,30,33,0.13,10,,,,,-SN:03 BR:1 |SN |,Light Snow,2.5
Moderate,2/2/2015 5:51:00 AM,2/2/2015 5:00:00 AM,30,32,0.15,10,,,,,RA:02 BR:1 |RA |,Moderate Rain,2.5
Moderate,2/2/2015 6:00:00 AM,2/2/2015 6:00:00 AM,29,32,0.03,13,,,,,FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,2.5
Moderate,2/2/2015 6:18:00 AM,2/2/2015 6:00:00 AM,29,32,0.07,15,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,3
Moderate,2/2/2015 6:34:00 AM,2/2/2015 6:00:00 AM,29,32,0.09,17,,,,,FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,3
Moderate,2/2/2015 6:49:00 AM,2/2/2015 6:00:00 AM,28,32,,15,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,3
Moderate,2/2/2015 6:51:00 AM,2/2/2015 6:00:00 AM,29,31,0.09,16,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,4
Moderate,2/2/2015 7:07:00 AM,2/2/2015 7:00:00 AM,28,31,0.01,7,,,,,FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,3
Moderate,2/2/2015 7:31:00 AM,2/2/2015 7:00:00 AM,28,31,0.06,15,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,4
Moderate,2/2/2015 7:43:00 AM,2/2/2015 7:00:00 AM,27,30,0.07,14,,,,,UP:09 BR:1 ||,Fog,4
Moderate,2/2/2015 7:51:00 AM,2/2/2015 7:00:00 AM,27,30,0.09,11,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,3
Poor,2/2/2015 8:12:00 AM,2/2/2015 8:00:00 AM,26,30,0.02,8,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,1.75
Poor,2/2/2015 8:19:00 AM,2/2/2015 8:00:00 AM,26,30,0.04,13,,,,,UP:09 BR:1 ||,Fog,1.25
Poor,2/2/2015 8:28:00 AM,2/2/2015 8:00:00 AM,26,29,0.06,13,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,1.5
Poor,2/2/2015 8:40:00 AM,2/2/2015 8:00:00 AM,26,29,0.07,8,,,,,UP:09 BR:1 ||,Fog,2
Poor,2/2/2015 8:49:00 AM,2/2/2015 8:00:00 AM,27,28,,9,,,,,UP:09 BR:1 ||,Fog,1.75
Poor,2/2/2015 8:51:00 AM,2/2/2015 8:00:00 AM,25,29,0.07,10,,,,,UP:09 BR:1 ||,Fog,2
Moderate,2/2/2015 9:12:00 AM,2/2/2015 9:00:00 AM,25,29,T,13,,,,,UP:09 BR:1 ||,Fog,3
Moderate,2/2/2015 9:17:00 AM,2/2/2015 9:00:00 AM,25,29,T,11,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,2.5
Moderate,2/2/2015 9:48:00 AM,2/2/2015 9:00:00 AM,25,28,0.02,8,,,,,BR:1 ||,Clear,3
Moderate,2/2/2015 9:51:00 AM,2/2/2015 9:00:00 AM,26,29,0.02,13,,,,,BR:1 ||,Clear,3
